site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
nhdhr_141196642,390,39009,286,94,45859.2933795229,-89.17560800589483,36.787892104458145,92
nhdhr_{2B0E3504-D6DF-4C31-8F6C-6FC83A3ACE48},436,43600,246,73,4694740.70462136,-94.23013332682403,34.226987094841256,154
nhdhr_63686701,390,39004,258,63,5644229.00415783,-92.74824163406949,32.919278064855604,34
nhdhr_141640320,436,43600,241,92,155646777.942616,-94.86437488123656,36.600444078797224,226
nhdhr_156234670,390,39004,266,61,582017.42508474,-91.7007134849571,32.71687608720267,29
nhdhr_{5457C892-1456-4002-A853-F13CE9728A84},390,39011,244,72,6647860.64522517,-94.3881614563185,34.119704895168056,122
nhdhr_157645947,390,39009,241,90,11181343.6394521,-94.87399372400046,36.35422293952172,248
nhdhr_{30d7a91e-d7dc-4b8e-8477-ccd49fb471ce},390,39004,252,59,52952697.4400103,-93.39052458549048,32.40669548182317,42
nhdhr_120032533,390,39004,257,91,183265959.568055,-92.76270330846828,36.47183538155071,212
nhdhr_91244645,390,39009,276,81,504580.773444448,-90.45495998622977,35.13485122492463,62
nhdhr_68501899,390,39004,250,84,441053.694670416,-93.6373538206503,35.56246026371715,207
nhdhr_133632133,390,39004,248,63,17767527.4277244,-93.94887196498057,32.911782084644436,65
nhdhr_AC24116A-2C98-414F-8361-4287B6AF8425,436,43600,249,60,28512035.4557382,-93.85911344572064,32.51210731544225,51
nhdhr_58327469,390,39001,254,79,11561563.6235059,-93.24337308667708,34.95097664142505,104
nhdhr_57271042,390,39004,239,79,61090.6490017921,-95.059127980578907,34.98774994053118,180
nhdhr_85979218,390,39004,240,84,87384.8040437847,-94.97038127785258,35.52010334410242,178
nhdhr_57259646,390,39004,243,81,45538.9902918348,-94.56757896677749,35.2087587665555,120
nhdhr_126999139,390,39009,245,66,119630810.039605,-94.26981470853593,33.278525295017815,73
nhdhr_64945801,390,39004,255,69,4239906.16869835,-93.08592593166107,33.69031866399432,59
nhdhr_58159519,390,39004,255,75,27176636.6853274,-93.1033856696169,34.45193865496124,123
nhdhr_60994501,390,39004,259,79,36383847.0213314,-92.56677561446088,34.87859405774969,85
nhdhr_120032194,390,39004,262,84,125943020.150396,-92.16967130000954,35.541490437133795,146
nhdhr_156237512,390,39004,264,57,1110838.85490534,-91.96655614580855,32.200786034288214,16
nhdhr_60998587,390,39004,261,76,1712768.19938265,-92.27651854411269,34.53780900008516,74
nhdhr_57180566,390,39009,237,77,379421.253271416,-95.30068433386397,34.63396267553577,178
nhdhr_{06C9FEBB-80BE-4F88-8519-94401F82963C},390,39011,239,81,75488.6619803533,-95.08740753229836,35.17729640695071,147
nhdhr_66163895,390,39004,248,69,113148033.962746,-93.99325088245602,33.748996910123054,78
nhdhr_57261228,390,39004,241,81,70682.2800917622,-94.85885574663722,35.176090313594926,181
nhdhr_64320010,390,39004,245,87,777854.909660659,-94.36020334721213,35.96985165628045,356
nhdhr_168123531,390,39004,254,93,8643501.04561691,-93.17639657237693,36.66942467688675,282
nhdhr_127755359,390,39004,267,73,2280806.58739355,-91.51912930836487,34.193658091241964,52
nhdhr_45166518,390,39004,269,99,95048.7490901425,-91.26150362600477,37.38827906635421,307
nhdhr_167676546,390,39004,236,77,54311394.3580434,-95.38897144080131,34.66192753048058,178
nhdhr_{D0D9D430-9EA6-40C7-B8D4-00006300D689},390,39011,247,73,5555344.80225884,-94.09733957387658,34.16669528955695,153
nhdhr_79851543,390,39009,248,90,113850670.442988,-93.94341008093977,36.33573903515641,348
nhdhr_120031869,390,39004,256,75,6209749.03514013,-92.94443035745759,34.44482252045331,99
nhdhr_57181958,390,39009,237,76,252108.596708335,-95.3098718148245,34.53978080947469,201
nhdhr_60826321,390,39004,259,73,998250.749580011,-92.62469260290469,34.17113324632685,77
nhdhr_60995457,390,39004,262,78,429416.908942705,-92.1538083400639,34.75795384826743,70
nhdhr_120030676,390,39010,21,99,2415997.78369698,-122.33627877248676,37.49587745166834,86
nhdhr_145152641,390,39004,14,136,3855980.70615283,-123.13363868044372,42.03708058233376,593
nhdhr_61233857,390,39009,36,112,5747776.56776671,-120.43977604985407,39.114855552146786,1592
nhdhr_24f6912e-4446-4f96-92fa-dc6ebf0c42c2,390,39009,52,85,11622748.7396762,-118.45283845594533,35.68036768769434,766
nhdhr_108312175,390,39004,20,137,49576.1276628343,-122.47800928928984,42.13140567196042,1343
nhdhr_26418349,390,39004,25,97,211064.964625256,-121.83376185054443,37.16253070689667,184
nhdhr_82782871,390,39004,27,123,108821.012969259,-121.51047548621086,40.4686464134679,2489
nhdhr_78562133,390,39004,28,123,54851.1728512403,-121.42337124312448,40.492910436058686,2036
nhdhr_83410956,390,39004,29,123,472746.898539282,-121.33721604891757,40.47221964424355,1994
nhdhr_139520029,390,39009,43,126,182570.633224829,-119.5369040144599,40.8249505311777,1353
nhdhr_120026941,390,39009,20,126,50437294.3929753,-122.39432918240014,40.78821021122277,366
nhdhr_120026737,390,39009,22,126,46533215.0235693,-122.22619274762079,40.766319880407565,325
nhdhr_108319715,390,39004,20,137,7983689.94660378,-122.40216291639634,42.23146743612374,1381
nhdhr_26418361,390,39012,25,97,775226.77806906,-121.78218732648804,37.18270069413262,148
nhdhr_97658403,390,39012,23,129,1949258.49865513,-122.0788187445719,41.15162075294573,819
nhdhr_77256167,390,39009,42,96,15472989.0039601,-119.662820502857,37.01949431825711,200
nhdhr_65188541,390,39004,39,115,3900558.11327364,-120.09664603140426,39.405907103540294,1709
nhdhr_60573450,390,39009,43,109,7491962.48391112,-119.53430764186524,38.68087908972386,1526
nhdhr_67268386,390,39009,45,105,1651731.05516019,-119.33637018853793,38.16257002105463,2159
nhdhr_120025152,390,39012,64,61,3727137.20659697,-116.98899268378413,32.697559847039926,71
nhdhr_83410788,390,39004,28,124,51485.9554123208,-121.37995015680217,40.52554379569804,1994
nhdhr_83410848,390,39004,29,124,164673.25675635,-121.37182630487251,40.50197763809033,1995
nhdhr_83410832,390,39004,29,124,213152.282245741,-121.36434918050043,40.50703897578943,1992
nhdhr_44554712,390,39009,39,110,1022389.10641946,-120.05800474660664,38.83938379543769,2259
nhdhr_59573949,390,39010,40,107,713811.521254368,-119.99935302846168,38.47621629531769,2227
nhdhr_108312169,390,39004,20,137,3279073.42002941,-122.45396628647691,42.18616757916387,1530
nhdhr_120028186,390,39004,27,97,3430604.70489879,-121.6190206614512,37.17059669409243,191
nhdhr_77254497,390,39004,43,97,660394.993505431,-119.51568173919338,37.1446519701465,317
nhdhr_44560536,390,39009,39,112,497617745.704657,-120.03339323392564,39.096083586694895,1897
nhdhr_44557840,390,39009,40,113,1431369.98698758,-119.90163524649482,39.17366498925664,2390
nhdhr_120028192,390,39004,16,104,1018480.57876227,-122.95040752409234,38.11593530515711,7
nhdhr_120030669,390,39004,21,102,615418.906521693,-122.25719046946023,37.80404669459858,1
nhdhr_113916645,390,39004,27,108,224801.69017665501,-121.5352127063878,38.508417530608156,1
nhdhr_65196387,390,39004,43,116,144120.520510674,-119.53535372640319,39.564583118175804,1299
nhdhr_66490789,390,39009,44,102,214698.669871025,-119.49310830363851,37.84746697630145,2844
nhdhr_27602121,390,39009,64,67,1493104.09778609,-116.97051511952816,33.490526809604425,444
nhdhr_103357509,436,43600,20,132,2234154.70562851,-122.39010210884737,41.523124150059466,851
nhdhr_120028188,390,39012,24,97,253050.082207401,-121.87500731580644,37.195104196308925,191
nhdhr_83410916,390,39009,29,124,2086350.34559342,-121.3097559150969,40.5136677700801,1852
nhdhr_142773659,390,39004,31,106,656680.357627613,-121.09498225000479,38.337523510372485,75
nhdhr_136712728,390,39009,41,129,315395.207312312,-119.81801896439212,41.168274846970164,1560
nhdhr_65204681,390,39009,41,116,102230.07085504,-119.80660847236653,39.50072890109824,1362
nhdhr_66491891,390,39009,43,100,104704.116240935,-119.55047790418405,37.624494623779455,2593
nhdhr_79973069,390,39009,56,89,2532422.32705211,-117.96068954929657,36.205184835473936,1145
nhdhr_130951632,390,39004,22,108,64300840.5021132,-122.22748171173993,38.58672676095236,134
nhdhr_120028182,390,39012,24,97,1269409.54258017,-121.98769208434874,37.188777103616935,190
nhdhr_59573963,390,39009,35,103,3871166.49297999,-120.58843491677598,37.896562865559,153
nhdhr_67268400,390,39009,45,105,1241033.33040983,-119.36442855296725,38.14911358208433,2163
nhdhr_26411951,390,39004,24,97,210108.485849317,-121.9676907449519,37.24417814066669,91
nhdhr_66491179,390,39009,44,101,244954.55563651,-119.41322480933208,37.738269498928176,2197
nhdhr_27108549,390,39001,52,77,890410.618104581,-118.40189471891061,34.66616348713058,998
nhdhr_56646943,390,39009,20,100,1963884.79437851,-122.42634624003264,37.59596506359141,136
nhdhr_96583672,390,39012,19,125,12644620.2587392,-122.55908694919103,40.625600244908576,369
nhdhr_120026942,390,39012,21,126,18248927.0244906,-122.27254025008857,40.82902852781054,325
nhdhr_135072968,390,39009,26,96,954164.834623289,-121.7006185350404,37.07338232256692,149
nhdhr_44566204,390,39010,31,112,1069038.37320199,-121.04243137672502,39.016331932615785,505
nhdhr_120029930,390,39009,22,106,1302437.55534582,-122.12801774999134,38.36411066571255,117
nhdhr_120030662,436,43618,25,101,375335.463471398,-121.8365212520263,37.66976423172589,101
nhdhr_84068163,390,39004,25,137,1499634.68711885,-121.77925589244524,42.21005440690077,1245
nhdhr_82783097,390,39004,28,122,411497.846668981,-121.43272849132191,40.3395775463933,1607
nhdhr_83410828,390,39004,29,124,104453.02304326,-121.3493001577375,40.51213432494057,2008
nhdhr_66490851,390,39009,44,102,97403.6165937856,-119.42429426316075,37.84501643722804,2831
nhdhr_27922788,390,39004,55,76,865880.869294919,-118.12089820373848,34.55147230503106,858
nhdhr_27881490,390,39004,18,104,3507629.64294195,-122.73677224759626,38.08258987561484,66
nhdhr_120027698,390,39009,17,112,160231668.699587,-122.80059156481951,39.040724741887594,405
nhdhr_92977236,390,39009,21,130,1756291.40577476,-122.34019209167195,41.28298499366367,970
nhdhr_120025172,390,39004,40,76,12549090.0377731,-119.93879375940524,34.57683022855465,229
nhdhr_66491171,390,39004,37,101,19450944.0052471,-120.25209510131032,37.632391396139596,453
nhdhr_77316302,390,39009,50,100,16902526.6277618,-118.74127865298593,37.610910693831144,2063
nhdhr_27725599,390,39012,65,62,1505036.032203,-116.7747406854657,32.787203421345176,412
nhdhr_37258825,390,39004,62,74,2990014.97176836,-117.18546975056215,34.25878222807259,1559
nhdhr_120025184,390,39005,66,65,7101240.97105822,-116.74544170281102,33.236692821933005,817
nhdhr_37259335,361,36100,71,81,68608186.0478176,-116.06901776109093,35.151947437788024,287
nhdhr_113300753,390,39004,7,130,972563.114351027,-124.09281014304983,41.26797572339785,3
nhdhr_145152654,390,39004,15,136,221613.969450448,-123.02031002364276,42.040477743801674,921
nhdhr_76960177,390,39004,27,124,175861.70757775,-121.56815656221019,40.533776445755436,1787
nhdhr_83408404,390,39001,28,130,434428.435693588,-121.43574482672923,41.32628533402641,1338
nhdhr_83410762,390,39004,28,124,67812.7780049443,-121.39264586794071,40.53314510946772,1993
nhdhr_55106717,390,39009,30,123,397404.77032169,-121.16314435834849,40.49421662872143,1973
nhdhr_44556446,390,39004,40,112,357191.194197045,-119.90851058838435,39.10707935054707,2125
nhdhr_{BAFA142F-6227-4A5D-9EF1-841E254D9389},390,39011,42,116,341979.697423303,-119.72863151532644,39.53273801068797,1336
nhdhr_80457736,390,39009,47,102,1236428.3946487,-119.07360284519933,37.78864830942172,2323
nhdhr_37704711,390,39004,75,64,333343.424505301,-115.50878184433763,33.073779528295255,-54
nhdhr_120025209,390,39004,18,103,1012857.77498869,-122.62770572500416,37.94881927378776,197
nhdhr_109416831,390,39009,14,113,6261690.17105408,-123.17342751847676,39.21558484153982,225
nhdhr_44555336,390,39009,39,111,5694630.04881288,-120.06162488202267,38.901067812059694,1944
nhdhr_67268272,390,39009,46,106,6470926.9770703,-119.22781137804886,38.29315237783139,1968
nhdhr_120025177,390,39010,64,74,10908520.8050085,-116.93048863973408,34.25267133449549,2056
nhdhr_30932663,390,39012,20,100,366728.145163545,-122.4278046722505,37.55268599011359,212
nhdhr_83410748,390,39009,29,124,846529.169931586,-121.2901219254731,40.560552090038556,1853
nhdhr_82757343,390,39009,35,137,626575.337434025,-120.52466453681359,42.199086283296324,1484
nhdhr_{B0FAA59C-CE30-46E1-AF15-E2DF3BD06183},390,39009,39,110,316781.08603451,-120.07548511898855,38.84319468293207,2259
nhdhr_66490955,390,39009,44,102,58303.8793513477,-119.37685055584483,37.80982403072555,2937
nhdhr_40035515,390,39009,123,126,718755.961463399,-109.54768233564148,40.78471511061688,2749
nhdhr_133051942,390,39004,150,107,58943.2996005248,-106.14601237703427,38.427194478898535,2782
nhdhr_{C8D665F3-52E6-48F8-BEB3-B906155A6170},390,39004,138,105,4093007.31213498,-107.74623706648589,38.2188317006831,2062
nhdhr_128057905,390,39009,159,121,3034135.75891405,-105.0390539566105,40.18222374103737,1510
nhdhr_72970506,390,39004,142,112,99785.7701465748,-107.17967725347036,39.07104358981423,2421
nhdhr_117809599,390,39004,160,117,67509.6046116129,-104.97091253834084,39.704745322246794,1616
nhdhr_137177785,390,39004,169,129,590163.99484194,-103.81901182489409,41.22494949219266,1464
nhdhr_127819243,390,39004,152,111,9003070.05254568,-105.91570031109167,38.98745131611332,2726
nhdhr_128057580,390,39004,154,121,43721.6977571473,-105.651096282166,40.210977847922514,3299
nhdhr_65994987,390,39009,122,121,4529300.25172762,-109.68202818110443,40.192586915622876,1461
nhdhr_82519876,390,39012,131,99,2203006.97043665,-108.62352882783179,37.49171508878644,2037
nhdhr_133157171,390,39009,147,98,1711743.57920685,-106.56379902317305,37.33968334533415,3040
nhdhr_125212799,390,39001,154,101,3230137.26676799,-105.72442408442417,37.67520994631201,2290
nhdhr_{0E5D8D7E-63B3-44DD-9594-F4340C9BEA94},390,39004,130,120,1358750.02120264,-108.71079124207664,40.11888113407994,1605
nhdhr_129969888,390,39004,161,100,662096.141903572,-104.84645639112264,37.60830557874607,1965
nhdhr_90436629,390,39009,142,119,66245.804871276,-107.20866760309357,39.98982589357353,3027
nhdhr_88880859,436,43615,153,121,5321366.89738974,-105.8424852902378,40.2275440729837,2551
nhdhr_{F0933AEB-4DB7-4C13-B91F-F9FDA070AA50},390,39004,145,122,3110151.6857789,-106.85507667315437,40.278229054210826,2176
nhdhr_88874853,390,39004,154,122,80157.4661664143,-105.71627169518752,40.312941672136716,3489
nhdhr_120819521,390,39004,154,122,43574.0095961392,-105.66239490975121,40.304679377469625,3116
nhdhr_70005826,390,39012,137,117,980791.838208778,-107.75857251350865,39.63134818992806,1817
nhdhr_75557483,390,39004,135,111,149313.301302956,-108.05095416789423,38.997353592394596,3065
nhdhr_64463980,390,39009,140,107,3149111.40866225,-107.4708605877921,38.44713297976856,2213
nhdhr_128867064,390,39009,148,125,611493.887934782,-106.46187407232998,40.701540152405144,2475
nhdhr_64464014,390,39004,141,103,1249639.63851804,-107.2914582802743,37.96990319793467,2743
nhdhr_90436611,390,39009,142,119,1314291.20020928,-107.2310584077533,39.98575304861235,2936
nhdhr_75563937,390,39004,137,112,77592.0417681746,-107.8696145862151,39.06315721410651,3075
nhdhr_77944269,390,39010,148,114,1350590.85098134,-106.46799646015336,39.35789534291454,3129
nhdhr_128057576,390,39009,155,121,47204.1310576675,-105.60183135410901,40.21888735185222,3135
nhdhr_78888768,390,39004,125,102,363522.112060629,-109.36281008415527,37.851887541968246,2164
nhdhr_75294411,390,39009,120,126,90878.7457525353,-109.99850014624445,40.84118163527194,3100
nhdhr_75556883,390,39012,136,112,85561.9064146727,-107.9175389676388,39.04424985019311,3110
nhdhr_128867000,390,39009,148,126,2934953.64330144,-106.4700187128607,40.77878431688159,2454
nhdhr_120819176,390,39009,156,123,559576.582859337,-105.4964635009863,40.376389900218214,2275
nhdhr_128058512,390,39009,154,120,55421.4700495405,-105.68584508846504,40.01241445260258,3677
nhdhr_75280849,390,39005,119,127,333852.737351581,-110.05832831717004,40.90341216985174,2856
nhdhr_133049575,390,39009,149,112,1566812.64091892,-106.25705840891439,39.01951927796917,2704
nhdhr_130614937,390,39009,145,92,12594311.3272797,-106.75212893196229,36.62300435095651,2107
nhdhr_88877827,436,43615,150,120,6269919.86094698,-106.20987598940218,40.01449472389227,2379
nhdhr_72980538,390,39009,145,114,4186372.18709163,-106.78481832376148,39.362926591671624,2368
nhdhr_145311386,390,39009,182,116,7463255.55582079,-102.19450593907487,39.61573929300448,1119
nhdhr_90440629,390,39009,134,120,480708.640511129,-108.20791754964517,40.08762430800589,1755
nhdhr_49033397,390,39009,171,104,2226402.3531656,-103.61018355064795,38.06334148714012,1269
nhdhr_90406983,390,39009,140,119,267983.109800936,-107.37926839426258,39.940686887452024,2838
nhdhr_40035601,390,39011,123,126,1374951.44516565,-109.62214668191557,40.75617904852014,2829
nhdhr_88874989,390,39004,154,122,132565.013570279,-105.71608966260415,40.25561675300506,3287
nhdhr_127981907,390,39009,161,103,268404.581130359,-104.86193624153064,37.946358540260135,1853
nhdhr_75568207,390,39004,136,110,424419.630118446,-107.94529950266389,38.8295083443055,1668
nhdhr_120652594,390,39004,165,122,14695535.7695978,-104.26212684870126,40.33781518386646,1372
nhdhr_120653957,390,39009,161,119,6974942.35639516,-104.76441743208473,39.94325449264218,1553
nhdhr_130614699,390,39004,146,93,18216297.0339838,-106.69855274968464,36.691243224368364,2182
nhdhr_116937043,390,39004,154,117,145841.719774093,-105.70662378178054,39.65882137833275,3036
nhdhr_87424613,390,39004,127,107,439989.444419077,-109.04241796957466,38.44137827901205,2320
nhdhr_40036335,390,39004,121,125,126635.393320015,-109.80311247975196,40.7237080258107,3152
nhdhr_120652496,390,39009,167,123,9848359.69949644,-104.07369292433695,40.3918913194047,1353
nhdhr_125214989,390,39004,155,103,80944.6546137314,-105.53248624115898,37.92925832596635,3492
