,site_id,FType,FCode,x,y,area_m2,lon,lat,elevation
6818,nhdhr_{52C7BC0C-3F42-476D-A8C4-DCA278B0F657},390,39004,241,180,3441742.61979763,-94.86714945699806,47.589495893564575,410
6813,nhdhr_166867651,390,39004,247,172,3456875.1244922006,-94.07347509395494,46.55428152334028,358
8028,nhdhr_80998655,390,39004,273,183,3463911.30297341,-90.80019758111969,47.963632852728594,554
649,nhdhr_120652823,390,39004,162,121,3470746.71695639,-104.63896312943876,40.22867995914577,1463
11964,nhdhr_151949699,390,39004,266,164,3475563.45332526,-91.7247233249816,45.50716132946948,342
5080,nhdhr_34243224,390,39004,250,153,3481888.14615251,-93.70387092165058,44.21052092803966,310
10789,nhdhr_152839685,390,39009,325,122,3483301.8428725996,-84.33763602960703,40.37442049463896,290
12202,nhdhr_151959463,390,39004,302,159,3490708.94545318,-87.20336071016305,44.93653035526086,179
4608,nhdhr_146647236,390,39004,333,140,3492810.19290581,-83.37053615263534,42.58774022401123,283
5019,nhdhr_126759122,390,39009,224,155,3498128.1152275,-96.96757965916531,44.43939471445795,495
6820,nhdhr_120019517,390,39004,242,179,3499097.78424918,-94.74521399726936,47.408552625974636,404
10258,nhdhr_29849205,390,39004,399,115,3500119.96776051,-75.06232972643069,39.416522223922044,8
3907,nhdhr_69885274,390,39004,281,168,3505102.83513349,-89.79206139256523,46.11668673975149,488
4231,nhdhr_120020867,390,39004,284,166,3505364.69774933,-89.39944567077677,45.86747188930286,485
400,nhdhr_27881490,390,39004,18,104,3507629.64294195,-122.73677224759626,38.08258987561484,66
6201,nhdhr_32671546,390,39004,250,152,3508964.24597075,-93.7218243682328,44.05720627732428,315
11270,nhdhr_{A57B3FBB-2336-46D9-9089-0295A1E6EB87},390,39004,417,155,3516876.45167718,-72.75182045135907,44.396361868217724,238
6262,nhdhr_120020579,390,39004,275,183,3520017.5878956,-90.60366172349791,47.991964832999685,578
1932,nhdhr_41988831,390,39009,341,24,3523079.82502043,-82.27736176270152,28.060965309303388,10
2942,nhdhr_155097700,390,39009,267,134,3528620.16389575,-91.55160720489292,41.8005833999332,231
4992,nhdhr_60087814,390,39004,319,158,3531091.39662359,-85.02108335576033,44.78207208723516,363
5365,nhdhr_34242642,390,39004,252,154,3531865.40262867,-93.39190630372656,44.33910178060871,320
6757,nhdhr_120018487,390,39004,230,174,3541454.75066644,-96.13186185653272,46.7785651537813,412
5110,nhdhr_105953961,390,39004,258,184,3541524.61211425,-92.6797829928994,48.07963489953352,387
7374,nhdhr_59752687,390,39004,241,167,3543559.24510962,-94.75154155929594,45.884392935485856,363
6224,nhdhr_120020425,390,39004,258,179,3546463.94445596,-92.65624406791454,47.482506384156,424
11701,nhdhr_52263070,390,39010,68,151,3549818.18377268,-116.38861034633074,43.929483841000966,764
4606,nhdhr_148710132,390,39004,330,142,3555326.63151046,-83.71671426506579,42.839139990116074,265
6204,nhdhr_120018161,390,39004,252,154,3556078.42212955,-93.42869383394788,44.294510549017495,321
4738,nhdhr_118045549,390,39004,311,167,3558828.14458696,-86.02759955967932,45.982730390909026,186
10708,nhdhr_145466577,390,39004,199,168,3570301.5178672005,-100.08049116809136,46.03898988954642,541
10829,nhdhr_144603403,390,39004,208,76,3575314.83462845,-98.88221863037408,34.530513903534136,365
2546,nhdhr_152280043,390,39009,287,125,3575433.29380956,-89.03645014858392,40.63800221758336,219
6806,nhdhr_59812521,390,39004,244,170,3578661.95618561,-94.40028334316793,46.365451344005386,381
9898,nhdhr_67304159,390,39009,48,112,3582944.94852234,-118.88497494003641,39.06245204241698,1285
511,nhdhr_120654719,390,39009,161,117,3585180.30848267,-104.85550549171991,39.64021408290301,1692
4574,nhdhr_70330783,390,39004,287,168,3587307.7540841005,-89.02248528510981,46.06448247489454,517
4245,nhdhr_82817148,390,39004,312,150,3591237.94798659,-85.94815510732259,43.83337448989528,252
5561,nhdhr_120018220,390,39004,244,159,3592796.5543087004,-94.42687069002432,44.981556097768596,327
10371,nhdhr_{6DB96D42-F2BE-45FD-9147-372FAAE74007},390,39004,414,147,3592966.66827991,-73.21234020672806,43.46753930764593,147
2482,nhdhr_149994759,390,39009,284,112,3593044.47677868,-89.40248856893776,39.04922447507579,179
5648,nhdhr_79b3ef01-074f-4db0-bb40-e2099ead7f06,390,39004,272,185,3594749.98177523,-90.99423782454173,48.13224386681301,447
10755,nhdhr_143418809,390,39004,209,183,3595948.75902828,-98.82009697010841,47.94530205906093,442
5069,nhdhr_59747837,390,39004,248,171,3596244.81881055,-93.91383068776942,46.39432650778932,378
6768,nhdhr_121840841,390,39004,234,176,3599950.85145647,-95.66267863069685,47.092597574145614,459
1306,nhdhr_112662924,390,39009,346,25,3608076.9216522994,-81.67794006699502,28.130330634192408,39
10739,nhdhr_143262313,390,39004,199,183,3610050.70745173,-100.11682841105394,47.96504956645336,465
8569,nhdhr_120019208,390,39004,268,183,3618286.32140459,-91.48141342201824,47.92437741247522,455
11632,nhdhr_142403732,390,39009,14,163,3620554.44392701,-123.21833677958266,45.48334529154994,92
5127,nhdhr_120019147,390,39004,273,184,3624396.78834553,-90.76117759530109,48.01176949772957,541
9125,nhdhr_15ff7391-44b0-436c-b49e-edcc9f4b4d1c,390,39004,258,157,3626522.1738393996,-92.63759888632372,44.638310032603435,205
4098,nhdhr_129223860,390,39009,311,157,3627143.69332767,-86.06896006243483,44.702915554474174,177
6766,nhdhr_82552878,390,39004,234,169,3627455.61709529,-95.6918499561713,46.17081131581536,399
4564,nhdhr_69886284,390,39004,283,168,3633176.75219584,-89.61488657227542,46.01737510804747,500
8518,nhdhr_166867897,390,39004,245,174,3634664.65449829,-94.34921329604386,46.829831686948296,403
6232,nhdhr_69546469,390,39004,262,167,3635637.17528247,-92.17326140552868,45.918172184621746,299
4085,nhdhr_117625661,390,39004,291,175,3636480.58044813,-88.57377712924757,46.91260288160535,186
11433,nhdhr_113260193,436,43615,238,38,3641573.14693313,-95.17351688129403,29.867893478554524,13
7340,nhdhr_86366797,390,39004,237,165,3652339.74993407,-95.29023490163144,45.68677207777598,410
3038,nhdhr_118874817,390,39004,242,149,3654240.27978613,-94.69784439211452,43.67702303893369,377
6878,nhdhr_120019186,390,39004,269,183,3655218.40319744,-91.35842541035494,47.98100687447714,463
3006,nhdhr_132542563,390,39004,236,148,3660211.5247403,-95.43431145389849,43.55939447154265,464
2542,nhdhr_48812990,390,39004,286,101,3668018.41408812,-89.14302272116316,37.629275756393405,151
5033,nhdhr_120018702,390,39004,234,166,3668398.83396304,-95.71462734931387,45.85537971714653,396
9118,nhdhr_120018088,390,39004,252,160,3669512.30543023,-93.41996189283381,45.006444763896745,270
6188,nhdhr_120019927,390,39004,247,172,3670313.10151426,-94.11387893518196,46.58221673536885,367
5597,nhdhr_120020307,390,39004,257,163,3678073.07830967,-92.82197968182273,45.378495866105105,271
2883,nhdhr_151829239,390,39004,292,114,3679564.97098158,-88.46938624378197,39.35608585872172,192
758,nhdhr_c3aa4be1-a57b-47a6-8389-edde0c50422f,390,39009,347,28,3680060.42716754,-81.52639165836975,28.504769414958748,29
5018,nhdhr_145087898,390,39009,222,164,3680435.66660413,-97.16886555297705,45.60440688958868,593
4442,nhdhr_122383358,390,39004,333,156,3690318.97399779,-83.33162558225958,44.52891687109455,184
7921,nhdhr_120018621,390,39004,233,170,3691802.78175895,-95.77985722663472,46.358252550063064,402
1402,nhdhr_68020469,390,39006,344,29,3699558.09145857,-81.90688271438776,28.627283441641087,27
503,nhdhr_72575685,390,39010,178,106,3699675.44327387,-102.65032055178771,38.29493831750091,1181
4071,nhdhr_123148216,390,39004,282,169,3701732.73670988,-89.71944121580125,46.19472910516993,502
11684,nhdhr_57379197,390,39009,64,183,3704243.70490771,-116.8943612944632,47.88416441283832,794
3039,nhdhr_120827396,390,39004,242,145,3709099.48472088,-94.65818342226116,43.14747720758374,372
9139,nhdhr_120019368,390,39004,253,188,3719828.35063552,-93.2789143947893,48.50263276863525,338
10288,nhdhr_60448191,390,39004,408,128,3720441.19395868,-73.99167684817066,41.03238076902996,17
2669,nhdhr_121623043,390,39004,294,142,3720913.83516714,-88.14117367387989,42.82383401814541,232
2258,nhdhr_107776069,390,39009,351,31,3723559.79339935,-81.09461569685226,28.92901326801831,3
356,nhdhr_120025152,390,39012,64,61,3727137.20659697,-116.98899268378412,32.697559847039926,71
7443,nhdhr_80997551,390,39004,267,184,3727742.52168627,-91.53138814440132,48.01329654548833,408
1419,nhdhr_134188141,390,39009,340,40,3729447.6802724,-82.40901440854604,30.118995767971693,43
5617,nhdhr_105953947,390,39004,257,184,3734196.31005526,-92.78989822726193,48.081347031059764,403
7974,nhdhr_90769987,390,39004,247,181,3735315.38474747,-94.05247371585924,47.667588414076604,402
11966,nhdhr_151950270,390,39004,266,162,3735976.65629598,-91.6291047665862,45.315958411901256,316
11602,nhdhr_112870214,390,39004,54,156,3736052.87388365,-118.200000187973,44.506733199550574,1165
1965,nhdhr_68087837,390,39009,345,25,3738328.70632106,-81.80286641263571,28.127745026075715,40
1845,nhdhr_122169680,390,39009,315,44,3740526.97949782,-85.53823332744834,30.50665642184302,17
7361,nhdhr_120019656,390,39004,240,162,3744649.86681978,-94.96741180603784,45.259740524709855,354
10024,nhdhr_107204287,390,39009,427,149,3750925.02603806,-71.52423787266919,43.65871820161619,164
4235,nhdhr_{58F1100D-3D5B-499B-BB16-D5EFB1F00A61},390,39004,286,167,3752665.44436778,-89.16363190840303,45.901531713798725,492
6150,nhdhr_120020745,390,39004,236,176,3757975.50380899,-95.42586291171044,47.007037670960294,471
6138,nhdhr_120018626,390,39004,232,170,3761469.84376803,-95.92960036564341,46.357215879112864,399
4862,nhdhr_152518388,390,39004,316,138,3762492.89439222,-85.4654991977283,42.277598323660115,235
10998,nhdhr_144265910,390,39004,209,162,3766147.14237957,-98.75309386483995,45.25181983049506,405
5087,nhdhr_120018155,390,39004,252,154,3772663.74360015,-93.44145919989195,44.37004614371882,325
8524,nhdhr_120018989,390,39004,246,176,3788561.9994263,-94.17770927650228,47.020374134772695,404
3340,nhdhr_151717936,390,39004,453,154,3790443.43149687,-68.36357160937206,44.32985517844512,18
12197,nhdhr_139269431,390,39004,293,147,3792004.12091626,-88.26261395138687,43.38418129254666,314
9119,nhdhr_120020240,390,39004,252,157,3794720.6873858003,-93.41239691462143,44.732923927192815,274
5612,nhdhr_120019447,390,39004,249,178,3796251.87305301,-93.7797005369289,47.311714801317386,389
7409,nhdhr_91676261,390,39004,258,166,3798897.20393205,-92.64854173359781,45.823618945277126,281
12125,nhdhr_152377026,390,39004,282,158,3814092.97935484,-89.69766512965056,44.80704082754347,347
6151,nhdhr_58126421,390,39004,236,166,3829570.35271914,-95.42201732328637,45.82091577875555,418
3127,nhdhr_139504390,390,39004,204,115,3835528.59962223,-99.43457360833366,39.400212610653185,576
11817,nhdhr_74926543,390,39004,268,166,3835806.69976581,-91.49564321420034,45.85221103763877,396
9061,nhdhr_86279913,390,39004,235,171,3837578.36337818,-95.55533819147652,46.449600243936814,403
10406,nhdhr_139012388,390,39009,383,79,3838792.52077866,-77.10486035124899,34.9328734297131,11
5543,nhdhr_107116772,390,39004,235,171,3843085.58250289,-95.55240350171654,46.38246160788845,403
9645,nhdhr_51933903,390,39009,102,161,3844427.87593711,-112.12665141383854,45.22080743970518,1644
11328,nhdhr_135652922,390,39009,385,98,3846133.07850658,-76.831386739096,37.36151379644644,23
9043,nhdhr_126760309,390,39009,225,153,3847998.52769332,-96.85205623178007,44.204631148192355,479
338,nhdhr_145152641,390,39004,14,136,3855980.70615283,-123.13363868044372,42.03708058233376,593
7935,nhdhr_121838800,390,39004,234,178,3856964.58263619,-95.64470988093781,47.256252245888135,439
6819,nhdhr_120018941,390,39004,242,177,3860824.90688266,-94.74783722080102,47.22701204294975,399
10696,nhdhr_146592524,390,39004,203,171,3861081.21065522,-99.60665051738852,46.39599369471134,598
2774,nhdhr_121623798,390,39004,292,140,3863663.88905029,-88.49155454908076,42.59982053820181,256
383,nhdhr_59573963,390,39009,35,103,3871166.49297999,-120.588434916776,37.896562865559,153
1848,nhdhr_56730819,390,39009,341,18,3877649.83570108,-82.2855694183326,27.274769535609842,3
9877,nhdhr_73649435,390,39010,80,137,3889680.00503625,-114.88777933903162,42.206899514630386,1593
9788,nhdhr_126569046,390,39010,173,142,3897916.92605108,-103.30540276873673,42.787023521968656,1061
63,nhdhr_90882825,390,39004,306,67,3899376.25899055,-86.64990566783743,33.464732018439115,167
353,nhdhr_65188541,390,39004,39,115,3900558.11327364,-120.09664603140426,39.40590710354029,1709
3397,nhdhr_129970380,390,39009,432,149,3904646.23542536,-70.99471611946102,43.69067886139688,146
9049,nhdhr_120018379,390,39004,229,155,3917779.8399693,-96.3580851973347,44.40478630890873,541
11636,nhdhr_147705026,390,39004,34,154,3921010.42752356,-120.69215882867438,44.304861764434214,944
9162,nhdhr_114542699,390,39004,272,182,3922452.42916987,-90.90752998009123,47.8694232303106,549
487,nhdhr_90189961,390,39004,144,126,3923052.66939229,-106.964193836312,40.796093441347296,2465
5031,nhdhr_120018557,390,39004,233,172,3935505.01662695,-95.76692711051828,46.581099792868606,412
4883,nhdhr_145334286,390,39004,331,137,3937506.24253203,-83.58848573405135,42.217481728904936,208
11785,nhdhr_155197196,390,39004,16,178,3948965.26800484,-122.95749408487444,47.33500223367598,60
9069,nhdhr_32672526,390,39004,247,150,3954642.03702888,-94.091097013961,43.7905568781179,316
10450,nhdhr_31408947,390,39004,370,88,3954894.87571508,-78.67607093193769,36.0513230628421,75
3102,nhdhr_167143940,390,39000,225,98,3970266.39241079,-96.87401181569518,37.354200922914856,382
11089,nhdhr_79621297,390,39001,100,123,3971109.16249437,-112.39581512653322,40.429026098109006,1515
5023,nhdhr_120018543,390,39004,231,172,3975612.40538466,-96.07198926160345,46.6010182371455,400
4707,nhdhr_69887058,390,39004,275,167,3975846.87277767,-90.51864468140957,45.967838777354004,454
2777,nhdhr_143249391,390,39004,292,144,3976030.85812811,-88.38862590070843,43.074755091509765,270
9102,nhdhr_81632591,390,39004,249,170,3978885.18024721,-93.85451559285512,46.30493789455162,382
9149,nhdhr_111727059,390,39004,266,172,3982824.46099257,-91.7012791659323,46.502536506652184,338
9758,nhdhr_154628922,390,39004,209,131,3984619.12705887,-98.76298656081552,41.426903658218926,619
9820,nhdhr_150664654,390,39004,201,125,3985703.22109119,-99.86090811575615,40.62847003994335,781
12190,nhdhr_69577828,390,39004,271,158,3997001.22626033,-91.10174160149157,44.76085401874401,274
9103,nhdhr_123271064,390,39004,238,181,3998579.12522993,-95.19022255668764,47.73419875083257,388
9720,nhdhr_78423979,390,39009,117,171,4007752.94112395,-110.27961190879236,46.4431613336976,1457
10794,nhdhr_152017536,390,39009,350,123,4008440.6440512002,-81.17287269296772,40.48049243560396,317
10945,nhdhr_145088870,390,39004,221,164,4025990.68067534,-97.27431193403343,45.50301125037835,562
6168,nhdhr_120019843,390,39004,247,162,4029854.18155066,-94.03922155441948,45.31746155018706,301
10970,nhdhr_142195886,390,39004,211,158,4030666.57335576,-98.53431410849292,44.78338735161379,396
967,nhdhr_112042187,390,39009,350,23,4037690.50016122,-81.16299344237787,27.90911072303811,15
11451,nhdhr_62126299,390,39009,226,62,4041348.07470992,-96.72281354429992,32.83409281981577,139
9055,nhdhr_120018479,390,39004,231,174,4048341.12736548,-96.01305795720579,46.80747814943863,420
4406,nhdhr_111861635,390,39004,288,167,4048551.25710744,-88.9998163284331,45.98520947079671,519
767,nhdhr_{B6A5FD71-9D02-4CD2-BC1E-9DCDCA1B3F39},436,43600,357,13,4050174.67568041,-80.37000538770376,26.721093654735263,0
975,nhdhr_{BAC194A8-7A8B-4CA2-B08A-A1C5980F4855},390,39004,353,1,4057310.56749553,-80.7757705482967,25.20810154206733,6
9755,nhdhr_148190489,390,39004,180,133,4072440.39006659,-102.40897241418409,41.70365643226592,1147
4391,nhdhr_69885908,390,39004,281,168,4072716.45007659,-89.8526981356514,46.06515322230307,490
11812,nhdhr_151951206,390,39004,264,159,4079542.08826677,-91.91257059909866,44.8924476439279,248
7919,nhdhr_86277261,390,39004,233,173,4083672.48095612,-95.82567460070057,46.62833807062174,415
9121,nhdhr_120018032,390,39004,255,160,4084336.45005532,-93.015690075721,45.11415120409645,277
432,nhdhr_{C8D665F3-52E6-48F8-BEB3-B906155A6170},390,39004,138,105,4093007.31213498,-107.74623706648588,38.218831700683104,2062
10924,nhdhr_125294379,390,39009,363,123,4095315.12028319,-79.55938145826784,40.48346695539149,317
5621,nhdhr_91680005,390,39004,261,164,4098807.37849776,-92.30133266694632,45.52448020393778,351
10611,nhdhr_147886490,390,39004,204,170,4109632.70393351,-99.3868314939152,46.263160797375576,599
6867,nhdhr_120019157,390,39004,263,184,4111791.24560698,-92.08362914095146,48.045544292558525,424
1624,nhdhr_78592241,390,39004,345,24,4114803.5223652,-81.79801493239087,28.07908100401191,41
963,nhdhr_112030747,390,39009,348,27,4119752.42599832,-81.48766705625809,28.4270846516085,28
9072,nhdhr_45337429,390,39004,241,160,4126714.02776482,-94.80175544170052,45.06450141214643,342
5632,nhdhr_105954731,390,39004,263,182,4127414.68998257,-92.08972238494799,47.814463048279094,455
11426,nhdhr_91903819,390,39004,192,80,4130679.02782108,-100.90967794366941,35.00979074480434,809
3017,nhdhr_132543172,390,39004,237,147,4133370.32469104,-95.3424987615287,43.44325193540303,445
11830,nhdhr_76156849,390,39004,294,161,4140402.76781012,-88.21069925127527,45.1442914314316,258
10957,nhdhr_147900722,390,39009,202,159,4140478.58885921,-99.7458920013525,44.88024238139989,553
4571,nhdhr_{534E9BB3-278B-4CF0-A03F-A7C44EBD8069},390,39004,286,166,4148839.66185166,-89.15459260701374,45.832885512222774,500
3307,nhdhr_{18e7dcda-abeb-4d97-9de6-c77b981b5c5a},390,39004,267,53,4152964.21277366,-91.51650237846307,31.65191357092721,18
10670,nhdhr_147887964,390,39004,204,168,4166435.67848197,-99.42249751122087,46.11230430506717,598
9614,nhdhr_59491557,390,39009,91,177,4174801.45565055,-113.51030908998275,47.19407302133829,1218
3035,nhdhr_130994966,390,39009,224,151,4175587.67161784,-96.94861702206764,43.921628114072846,486
469,nhdhr_72980538,390,39009,145,114,4186372.18709163,-106.78481832376148,39.36292659167162,2368
10900,nhdhr_167672941,390,39004,223,83,4190098.54165397,-97.12450157217772,35.403097100524185,326
4088,nhdhr_152512245,390,39004,297,171,4192361.09953829,-87.82947362798456,46.456367410441764,472
3432,nhdhr_141032402,390,39004,432,147,4196746.80167979,-70.96869049974639,43.441912535381405,131
5634,nhdhr_80993387,390,39004,263,185,4198857.13317505,-92.05382655134855,48.2159597916339,365
11269,nhdhr_{DD71638D-D224-42FC-98D2-C981FD88FDF9},390,39004,415,151,4201384.99238509,-73.075235836353,43.902580742028,173
3170,nhdhr_120023390,390,39009,341,99,4203910.01158569,-82.36800046806538,37.421194777768676,273
4719,nhdhr_117627737,390,39004,290,170,4206004.11847444,-88.66205345342884,46.36219605952582,464
6779,nhdhr_58125473,390,39004,236,167,4209693.50635273,-95.39609120379,45.91858316820712,413
12282,nhdhr_75651507,390,39004,289,164,4211197.74065512,-88.84645642344792,45.52687275486971,501
3935,nhdhr_149759370,390,39004,325,150,4212007.46867996,-84.36822952133906,43.82595599016185,206
4607,nhdhr_145332627,390,39004,330,140,4213919.8143305,-83.64874542086594,42.531093519172856,268
6840,nhdhr_120018897,390,39004,250,180,4218690.78183128,-93.66377457333256,47.55508934799594,413
4845,nhdhr_69886722,390,39004,280,167,4222063.06344619,-89.88769985975681,45.992295017859476,482
4416,nhdhr_60090748,390,39004,309,153,4225135.22899153,-86.3012731914546,44.240249947411186,176
7401,nhdhr_120020319,390,39004,257,162,4226662.29937823,-92.87121028635056,45.36043599205206,272
7439,nhdhr_3f7b699a-e34c-49b7-9196-48e950ace682,390,39004,267,182,4235797.78615031,-91.58856051039676,47.8538963500354,441
5564,nhdhr_120019668,390,39004,245,161,4236130.0716533,-94.26065594895088,45.22108763052634,319
316,nhdhr_64945801,390,39004,255,69,4239906.16869835,-93.08592593166107,33.69031866399432,59
