,site_id,x,y,area_m2,lon,lat,log_area,cluster
3033,nhdhr_34609616,234,112,1549045.34731897,-0.5242328205854352,-0.29988880482349606,0.6186241817561526,3
3035,nhdhr_165384624,241,102,883909.801388634,-0.4448487421657423,-0.48111647295816273,0.2773903234143871,5
3036,nhdhr_138873899,203,117,94052.89564084631,-0.9035613657851005,-0.20416501926388653,-1.0853198299996856,14
3039,nhdhr_34387214,241,110,49389.969400756105,-0.4452789639111508,-0.32033118114513154,-1.4770788706321736,12
3040,nhdhr_36931522,242,105,95205.0078969295,-0.43796792160762016,-0.427311955776885,-1.0779146584227979,12
3042,nhdhr_7e29d04b-96ed-4d4b-a19b-a98696361635,244,101,613511.999515474,-0.40768169906996105,-0.5052738208367903,0.055296498965639436,5
3044,nhdhr_52652737,224,113,59122837.733307496,-0.6505776141938241,-0.2768767650594028,2.833739619328397,9
3045,nhdhr_42091403,226,114,48547388.292583704,-0.623788539344099,-0.24750166704225113,2.713873992009005,9
3046,nhdhr_164396076,233,115,1977999.40302299,-0.5386817269606508,-0.23114082632155503,0.7673012108118791,3
3047,nhdhr_34390156,234,110,983214.179922776,-0.5256263376082629,-0.3293763878415041,0.3421484434370774,3
3048,nhdhr_107434573,248,106,5851678.07911395,-0.36281924403000426,-0.4071036449229474,1.426999908822808,15
3049,nhdhr_148767678,229,121,549015.342205151,-0.5890987537729866,-0.12126775936209108,-0.012260321432480386,13
3050,nhdhr_39417031,232,110,68912.90852165219,-0.5580032979969549,-0.3324544862549822,-1.2744839206655938,12
3051,nhdhr_34609340,233,112,978952.392940922,-0.5391644725225897,-0.30031230103500106,0.33950636602845785,3
3052,nhdhr_44641607,234,115,248084.52678795898,-0.5300593014023537,-0.22523434040553314,-0.49540215876481597,12
3053,nhdhr_44638543,236,117,260532.805451168,-0.5078333072896029,-0.20253605560176638,-0.4656242720253476,12
3054,nhdhr_164393621,240,103,245860.706338709,-0.46241462700696967,-0.45902764191247697,-0.5008787817439703,12
3055,nhdhr_120031651,240,104,498691.23524177104,-0.4535781924036602,-0.43527542374878775,-0.070733906507651,12
3056,nhdhr_{826918B0-D52C-4305-951C-26E484AB40E6},327,95,257910.452376292,0.5800682373305704,-0.6101563945032099,-0.47177721126992095,12
3057,nhdhr_120021250,325,99,1444626.4049856002,0.558191635730686,-0.5480097839299272,0.5761778353223509,5
3058,nhdhr_32028508,323,109,1254810.26506729,0.5405542277949985,-0.35068603945902194,0.4905004296841743,5
3059,nhdhr_32026874,325,109,659612.7057116521,0.5650173235583914,-0.34311254648294953,0.09936370813455019,5
3061,nhdhr_120022128,336,97,2104851.39938798,0.6884099545465499,-0.5722064098822544,0.8051073724834511,8
3063,nhdhr_120023395,340,97,4781742.356627501,0.7467323550872756,-0.5751889820670897,1.30418649068417,8
3064,nhdhr_120023390,341,99,4203910.01158569,0.74830305695421,-0.542942355561277,1.2258541791154365,8
3065,nhdhr_56132527,301,104,247376.377425917,0.27933406374268926,-0.4444072182869768,-0.49714077912904886,12
3069,nhdhr_36751334,316,106,112859.41976147,0.4555948994820532,-0.4130618622469367,-0.9744505003786302,12
3070,nhdhr_34794532,317,99,110646.853640331,0.4713590049398587,-0.54808265514381,-0.9864928079955325,12
3071,nhdhr_38455890,318,109,71108.6798842009,0.4815067385826439,-0.3515885589834062,-1.2554066294468,12
3072,nhdhr_32024338,323,111,182400.02992513802,0.538231141944068,-0.3023266942237201,-0.6824699961887699,12
3074,nhdhr_31860057,330,97,139816.523533792,0.6199063142975052,-0.5822269612299907,-0.8441775582602108,12
3076,nhdhr_31963280,303,95,892300.650284075,0.3014441746259068,-0.6173262980339346,0.28313682722175226,5
3077,nhdhr_120023093,320,95,157865403.55222902,0.5030877283132575,-0.6195671849315434,3.4310856592974983,9
3078,nhdhr_39356031,338,96,478334.004871408,0.7218696171545629,-0.5895529661218518,-0.09608313561465404,5
3079,nhdhr_26934318,335,105,4937805.98759672,0.6851575459877162,-0.4229938833941182,1.3237200748786697,8
3081,nhdhr_120021223,338,104,7620140.21204374,0.7136340270544576,-0.44063880895460694,1.5876096831214892,8
3083,nhdhr_37793975,305,100,75134.69658603519,0.3184808242574076,-0.5282135384683068,-1.2219102316293224,12
3084,nhdhr_56129016,306,105,520713.763386891,0.33724120679416864,-0.4234711866725064,-0.04445078275850217,5
3085,nhdhr_56304876,314,93,389683.178368193,0.4290637170994221,-0.6571128080521158,-0.22075266131085317,12
3086,nhdhr_34795731,317,98,255852.330335393,0.4633090970721594,-0.5525061200575427,-0.47665024924039345,12
3087,nhdhr_38454811,323,109,384755.681431279,0.5328374701859657,-0.3460789752204553,-0.2284925386108589,5
3089,nhdhr_40590509,338,97,124484.13643944099,0.7186590012973191,-0.582907952290468,-0.9148236929445428,12
3090,nhdhr_40494076,299,98,1381442.61796526,0.25313220175615214,-0.5530818007184556,0.5489768739164854,5
3091,nhdhr_120021868,318,105,1294981.62920055,0.48191448343534293,-0.42123452992553945,0.5096666629240387,5
3092,nhdhr_120022204,338,94,429437.80930341396,0.7194627423564067,-0.6305365965091171,-0.16166864619221205,12
3093,nhdhr_58821424,295,95,834258.4986679379,0.2048725599479137,-0.6220115802416819,0.24222821819363574,5
3095,nhdhr_120023754,300,95,165836.983952936,0.2558326710436928,-0.6192506965135032,-0.7403704642325951,12
3096,nhdhr_58820260,300,95,608150.34233216,0.26011061029282195,-0.6185630866508431,0.0499577483675218,5
3097,nhdhr_34791287,314,100,398104.652604045,0.42751920994570625,-0.5162700584735461,-0.20774843887210384,12
3098,nhdhr_38208891,317,107,507807.75888624205,0.46872614352459885,-0.38696758731482006,-0.05971555092693125,5
3103,nhdhr_52944510,302,95,238878.703950053,0.2841519703996702,-0.6101521149781751,-0.5184010646598753,12
3104,nhdhr_56136262,304,102,276030.343094523,0.3057044288010559,-0.4775795711597861,-0.4304802342155698,12
3105,nhdhr_56129478,304,105,162182.323541828,0.30784380993180066,-0.42607694882503355,-0.7539240616564871,12
3106,nhdhr_56132967,306,104,189373.054426223,0.3397537793130191,-0.45356371242959814,-0.6596517022278514,12
3107,nhdhr_34804737,308,97,453523.18431081297,0.3627280910639942,-0.5844882604625905,-0.12847854046567145,12
3109,nhdhr_37901085,324,93,150277.572606334,0.5492040417802863,-0.6554392403181231,-0.800292801593129,12
3110,nhdhr_120023364,325,101,329605.797418579,0.5675924480433207,-0.49473437433995776,-0.32259058641030547,12
3111,nhdhr_147450060,296,94,199177299.827001,0.20904456681457184,-0.6331572898877325,3.5724674179683484,9
3112,nhdhr_120021923,318,103,11953988.5987624,0.47293941061272055,-0.45435386794647953,1.8614719661470678,8
3113,nhdhr_120023211,323,95,10143459.2630963,0.5355645403195923,-0.6256712818264052,1.7615807949344766,8
3114,nhdhr_120022019,326,95,23481613.9100478,0.5705998502938558,-0.6132167714064173,2.272111749809005,9
3115,nhdhr_120023270,321,108,550048.5846327,0.5078246939057599,-0.3771931701673134,-0.01111673657972689,5
3116,nhdhr_120021483,329,104,481278.471448037,0.6048520896987527,-0.4511925402373079,-0.09235062462426309,5
3117,nhdhr_58821473,295,95,52884.56572356349,0.20361445902973155,-0.6235822570278271,-1.435498573367077,12
3118,nhdhr_120022064,297,98,166726.554021839,0.2272820965723766,-0.550168870169473,-0.7371166290177004,12
3119,nhdhr_34128309,318,100,106626.763123902,0.4721250933302473,-0.5285210057723841,-1.009002388077064,12
3120,nhdhr_34796025,320,98,313464.08853073604,0.5059881159466942,-0.5586514999678347,-0.3531307643186595,12
3121,nhdhr_38480321,322,99,155917.037262249,0.5264154346902867,-0.5329192367855894,-0.7778860736434019,12
3122,nhdhr_120023263,323,108,324312.56013347,0.5356922269056354,-0.3771113734812612,-0.33243741341991057,12
3124,nhdhr_58822075,295,94,1321740.55342262,0.20545242717504156,-0.6293863617254678,0.5221065134493398,5
3125,nhdhr_31962626,303,96,3122969.02702486,0.29899088195806744,-0.5988153475297165,1.0450731182304056,8
3127,nhdhr_52941906,300,98,146608.01849205198,0.2579018192209717,-0.5608996265385919,-0.8153289042825329,12
3128,nhdhr_{60985d2f-6d3f-4e57-8d68-732aeb35ed53},303,106,66611.5128857968,0.2999625595868446,-0.415296385351373,-1.295142690794627,12
3129,nhdhr_56136308,304,102,84674.234395884,0.3060570756905643,-0.4778503167200593,-1.1492106493677257,12
3130,nhdhr_34790131,313,101,649326.654254974,0.41214524355745724,-0.49680063841122185,0.08980438605575453,5
3131,nhdhr_38209455,316,107,237066.632325213,0.4538571891560235,-0.3930368540495145,-0.5230324335256142,12
3133,nhdhr_31881803,331,101,68402.46510706941,0.6354859267465821,-0.49313662817730414,-1.279005804817484,12
3134,nhdhr_120022119,332,100,300575.510143105,0.6516250431831069,-0.520426631247262,-0.37866726699757397,12
3135,nhdhr_120021258,337,107,733049.508104973,0.699816925761782,-0.37934538506481835,0.1635673955585821,5
3136,nhdhr_44955945,337,94,395090.94730712206,0.7009593977882482,-0.630757598194658,-0.212370243296023,12
3137,nhdhr_120022101,298,97,3196564.51144357,0.2376651587729692,-0.5882179324924927,1.0592400162890085,8
3139,nhdhr_38454376,322,110,506813.79076517397,0.5297148105627218,-0.33217186283899897,-0.06090722503032758,5
3140,nhdhr_120021419,325,111,708379.1429215359,0.5559316653381082,-0.31840321332238786,0.14274580853001978,5
3143,nhdhr_40492083,297,100,187287.006929222,0.22205452982301913,-0.5188939879604237,-0.6663887255259922,12
3144,nhdhr_40497352,298,96,197924.023711296,0.24007836795681395,-0.5970959339536431,-0.6327901752243962,12
3146,nhdhr_56128955,305,105,45179.9915531129,0.3195618066137054,-0.42102217037284695,-1.5312668213597516,12
3148,nhdhr_36756221,314,104,217968.283567995,0.43481165101778,-0.4383785498391225,-0.5741176568278955,12
3152,nhdhr_34105910,319,103,615177.6433034011,0.49373409068709073,-0.4587465454966146,0.056945531359714814,5
3153,nhdhr_36268746,327,106,461690.55778414,0.587998467370272,-0.40043099217972106,-0.11762277627544379,5
3154,nhdhr_120021244,328,99,286776.983914218,0.600391424126562,-0.5496533963208295,-0.40724993675253585,12
3155,nhdhr_57934122,336,114,489423.61062810104,0.6963101515134363,-0.2480105687367446,-0.08214330461258014,5
3157,nhdhr_120023102,317,92,103934855.804599,0.46644912876992406,-0.6719078103457352,3.176863786961035,9
3158,nhdhr_34108010,315,102,554341.329715227,0.4469066974873833,-0.48243871885722195,-0.006388449425926225,5
3159,nhdhr_26880933,326,97,2574477.88050696,0.5742508752139813,-0.5781052759905076,0.9276035423541992,8
3162,nhdhr_56129202,303,105,122452.517670266,0.2927340782127316,-0.4212990112793456,-0.924831880725974,12
3163,nhdhr_56131120,304,104,209260.15275081602,0.3042896343573722,-0.4384251506754629,-0.5989155015892066,12
3165,nhdhr_96568183,313,107,769766.622865143,0.41332016662008225,-0.381950420836553,0.19329350861216962,5
3166,nhdhr_120022396,334,106,131044.95265498,0.675499157403673,-0.3977360236282671,-0.8835843439626575,12
3167,nhdhr_156158788,264,50,10233027.774370698,-0.1675539305501515,-1.4726394142844708,1.766927889065215,8
3168,nhdhr_137451249,268,45,12702965.4398387,-0.1238977667176185,-1.5825046039124389,1.898433635682562,9
3169,nhdhr_152791640,262,59,10854971.5917165,-0.19635758438126227,-1.3038746599378324,1.8028143583112353,9
3170,nhdhr_69624733,260,48,7060438.4929812,-0.22096960424612674,-1.5118669961331608,1.5412102143568618,8
3171,nhdhr_{066D21FA-FD06-4671-99B6-297639B386C7},272,35,3402706.39134768,-0.07243882862211849,-1.7688633809745213,1.097250253449603,8
3173,nhdhr_130704745,267,49,234142.886469226,-0.13252371939015112,-1.4974550017276183,-0.530580229059333,11
3174,nhdhr_{ddbad23b-ae76-48eb-ae03-b9b1fcddbc71},250,58,11874695.824161801,-0.3415908346897889,-1.32557490929278,1.8574241186574039,9
3176,nhdhr_{7ad959f2-b5cf-419a-801f-21fbc4641451},254,58,6402030.71900912,-0.284824347138323,-1.3244703916610021,1.4816706248076723,8
3179,nhdhr_{E13B0A91-C05E-4E3D-9532-FF0F781946B1},274,35,25101939.801157,-0.04729372706383092,-1.7744719917816616,2.3126965286001315,9
3180,nhdhr_130704772,267,49,561327.335497851,-0.13765374984362633,-1.5085981659616885,0.00122862800597783,11
3181,nhdhr_{EC4F9714-B8DA-4819-9B3C-F5B9825386A7},259,37,226278966.38955098,-0.22407446688373428,-1.722378888710375,3.6500596978939757,9
3183,nhdhr_{38671c8d-0e8d-4bea-9554-d61b11167bb3},250,61,2467665.92710064,-0.3386792969949317,-1.2752971235569464,0.9018309208832535,8
3186,nhdhr_132432302,269,53,225215.281210594,-0.11469074848122847,-1.4159221369749404,-0.5542245700932182,11
3188,nhdhr_109516127,243,62,73519764.1678631,-0.4265323436261408,-1.2525536763836387,2.9662927386754374,9
3189,nhdhr_127284430,244,56,14037722.9868184,-0.4122090893310104,-1.3697101673263101,1.9592023238122358,9
3190,nhdhr_120030975,258,50,6499496.08265785,-0.246836439941128,-1.4804769662187807,1.4908604330596247,8
3191,nhdhr_{C44C3D76-DAED-46F9-ACA5-632458360B92},254,56,10363029.8892639,-0.2957375753120831,-1.3743729824575115,1.7746061183238053,9
3192,nhdhr_{5d33bcd1-e6b3-4872-93ec-a8823a4f008b},255,55,40573282.290382795,-0.2749538679197078,-1.387818705542441,2.604741127888763,9
3195,nhdhr_132434878,268,51,1831626.49974578,-0.12356873475527128,-1.463600618729451,0.7205404908216719,8
3196,nhdhr_120032762,258,51,11893427.8690423,-0.2476613431580829,-1.4698678924674895,1.858382811245434,9
3198,nhdhr_137133444,264,39,4698074.16054114,-0.1743310952863739,-1.68569533068201,1.2934500398374524,8
3199,nhdhr_137133013,265,40,4928823.8204133,-0.16270489026608398,-1.6738469499430526,1.3226126828083273,8
3200,nhdhr_{18e7dcda-abeb-4d97-9de6-c77b981b5c5a},267,53,4152964.21277366,-0.12967421667722254,-1.428993993640979,1.2184383642417502,8
3201,nhdhr_{4D26013E-F223-4FE9-BB5A-5E6063682450},270,55,12107359.155704198,-0.1012092926527091,-1.377858550177452,1.8692258075850494,9
3203,nhdhr_104037793,253,48,8898401.14329588,-0.3076511470329582,-1.5119026579480266,1.6819301510494766,8
3204,nhdhr_{a46280fb-68f4-4717-a183-9196174e8b3e},256,55,22303808.690096,-0.2632216066832858,-1.3929613324484962,2.2408127065724703,9
3205,nhdhr_120032737,258,52,26773396.609052498,-0.23915223348731063,-1.4363700462761546,2.3519044283977415,9
3206,nhdhr_59853153,263,52,66931496.70173771,-0.18769621405365178,-1.4511864119060047,2.9091904643925375,9
3207,nhdhr_137030815,275,42,235984866.548706,-0.03226990574508156,-1.643956149894352,3.675604275429778,9
3209,nhdhr_{c9c8b385-5a8e-45bd-9bf1-bc68fa1f60bd},260,50,827120.081694313,-0.21880062512913098,-1.4776039278208148,0.23700154955627034,11
3211,nhdhr_104003191,253,49,16275222.918713199,-0.30676461272066863,-1.4973278356732393,2.0491550814651576,9
3213,nhdhr_147016568,270,37,43742141.350869894,-0.09336500742851479,-1.7254815371188996,2.650480425752733,9
3214,nhdhr_{bd2cdf1d-81ed-4845-a454-fa8b8334da8c},252,56,222681.14331348802,-0.31872506439024023,-1.3613162309216864,-0.5611070709064879,12
3215,nhdhr_137655334,260,44,351789.338398205,-0.21856690920784833,-1.6002580643598794,-0.2829742476500136,11
3216,nhdhr_141033553,430,145,4627682.87937084,1.821974506918971,0.35192917665430196,1.2842681514361614,4
3217,nhdhr_141033304,431,146,953405.414725586,1.8349263656341486,0.3529855978150766,0.3234233947962647,4
3218,nhdhr_{20C24096-9A69-4A07-BD34-FC35D8105CEF},423,158,7017398.82502391,1.737907856370457,0.5826363946787647,1.5374912389012243,4
3219,nhdhr_91152749,430,161,4464646.61508363,1.82279183788708,0.6447841974210797,1.2624536851769732,4
3220,nhdhr_142978929,449,174,10393161.840503098,2.0529624506764157,0.9017920915967127,1.77637202958647,4
3222,nhdhr_{19B7673D-A751-420F-84BC-AFA8F4151A54},423,159,154314.370648056,1.7419639404816614,0.6101050691739442,-0.7841702777020532,6
3223,nhdhr_{BF26D672-0DCE-4C8A-B323-F89253D1CE51},425,158,47659.1927593891,1.7559526643425827,0.5925715023466692,-1.4987751004811976,6
3224,nhdhr_141035435,430,143,384857.851382952,1.821089363757871,0.3013279193398481,-0.2283310508979213,6
3225,nhdhr_129968730,430,150,82412.8565887511,1.8270547512168624,0.44291514927738934,-1.1656750428196363,6
3226,nhdhr_150612841,437,166,78318.1950916471,1.910942985820486,0.7553955192285285,-1.1966707239560899,6
3227,nhdhr_151717852,453,154,754739.3412890141,2.102690565183916,0.518326762662465,0.18130253763220325,4
3228,nhdhr_151717640,453,155,66494.3204742111,2.1014428868981008,0.5300366464300631,-1.2962136958079085,6
3230,nhdhr_151717936,453,154,3790443.43149687,2.0923012753014594,0.5180962115476857,1.1628841719530023,4
3231,nhdhr_152243869,456,162,6279546.87138514,2.134985634057563,0.6754776769253271,1.4699214319849043,4
3232,nhdhr_{8582F95C-CB16-45DA-B1D0-2A158C1B3257},422,157,125447.52400163,1.7237362952382862,0.5663971812882218,-0.9101347937008983,6
3233,nhdhr_{075F709D-FE69-4C08-A26D-22E7183EA422},423,157,59579.27418492731,1.7336076492552996,0.5772991101904553,-1.363001325509877,6
3237,nhdhr_145051185,447,170,384235.050098918,2.025712043913994,0.8288221612465568,-0.229316104311521,4
3238,nhdhr_151717889,453,154,153546.114812648,2.0995891420304207,0.5168263828882584,-0.787205858580019,6
3239,nhdhr_150098063,454,161,497050.54390125396,2.1111080381987395,0.6494989535973248,-0.07273823794577648,4
3241,nhdhr_{BDF17FA8-53A7-49FE-8A0C-7EC0C3489466},422,157,878069.5069760141,1.7216474352370241,0.5700383500762904,0.2733582863446316,4
3243,nhdhr_{BA329C0E-0EA2-4EC3-9B0A-19CFC6E8A47F},424,160,157247.853637544,1.7488973466456128,0.6218513800548217,-0.772716714900258,6
3245,nhdhr_{728DAE35-FB5A-4FED-AC1D-2DDFFED75531},425,158,71743.0866378983,1.75771399069041,0.5921131062938948,-1.250004387551004,6
3246,nhdhr_{653D57F3-E56D-4E03-B951-DCA298101043},425,159,69493.7773465706,1.7583368594924804,0.6072437955006168,-1.2693787232832114,6
3247,nhdhr_141033327,432,145,263752.352880519,1.8499615222746566,0.3489583194344609,-0.4581542529317776,6
3249,nhdhr_129967284,430,151,485878.214274793,1.8265454682798092,0.46301905952627814,-0.08656528344094692,4
3251,nhdhr_{113149E2-24E7-440E-BC42-DBB21EFC61B3},426,157,123998.036665291,1.7678337047205601,0.5757466449311124,-0.9172033793295675,6
3253,nhdhr_129971091,430,149,645343.955367096,1.8194053540626367,0.41681135469154523,0.08606234504651156,4
3254,nhdhr_91152673,430,161,101971.131824184,1.8205099842591186,0.6513093570587261,-1.0361561354560087,6
3255,nhdhr_141032344,431,147,996728.9850933279,1.8324098648618192,0.3835156868843359,0.35045178301780394,4
3257,nhdhr_129968872,431,150,347513.379118048,1.8292588100600502,0.4404740802074468,-0.29041236021610617,6
3258,nhdhr_150612538,446,165,400835.551954014,2.009827899028727,0.7359109195869256,-0.20359046172417786,4
3260,nhdhr_151717659,453,155,119789.44797329801,2.1025366649395214,0.5272583224920538,-0.9382052130408838,6
3261,nhdhr_152243897,455,162,456125.43991859996,2.1254625495433026,0.673673843072022,-0.12499864290271566,4
3263,nhdhr_{3718B299-058F-46AA-93F6-11C7A1C3AE3D},422,159,26843499.9188419,1.7224909570642675,0.6165566433301105,2.3534949006143866,4
3264,nhdhr_151717768,453,154,1891036.22424624,2.103182676136624,0.5232630731025019,0.7399551473098332,4
3265,nhdhr_{BB3E01D0-C10D-4356-8F5E-2B097B088B55},423,157,362657.182344154,1.7319686074153722,0.5814028731588411,-0.26446894646807384,6
3266,nhdhr_{15101C05-55B3-44FD-87A3-D2CD850EE8C2},425,159,280938.527589865,1.7643820182962777,0.6030476265831035,-0.4197603477005422,6
3267,nhdhr_91154359,429,156,326386.232887313,1.813445130793015,0.5583185951160428,-0.32856081620303296,6
3269,nhdhr_118182152,431,156,1140772.6515126002,1.8352417580442175,0.5553343979036292,0.4325503186754448,4
3270,nhdhr_106452771,434,156,519222.59681121295,1.8659318094921742,0.5451863264821357,-0.04619503256755055,4
3271,nhdhr_129970529,430,149,1793716.0058102,1.818172188848109,0.4254668028424049,0.707819667527318,4
3272,nhdhr_129971240,431,149,2317199.75195118,1.836809918346255,0.41054288555233026,0.8635659546570028,4
3273,nhdhr_151718236,447,154,1451559.24949279,2.0204343786938277,0.5239036783294625,0.5790897247549112,4
3274,nhdhr_{C558999C-0B9B-4238-95DF-7767DE9270AC},422,159,555706.15815179,1.7291529282294302,0.6022701795840543,-0.004892814107509289,4
3275,nhdhr_{FAFF744D-F27E-426A-854C-08639ACB141C},423,159,176485.833342748,1.7381825251100338,0.6043733123759509,-0.7025178419154405,6
3277,nhdhr_118181502,429,159,244526.605566122,1.8080651579792482,0.6126535186922815,-0.5041881071336727,6
3278,nhdhr_129968046,431,151,96184.5988210142,1.8319998165169065,0.44975863601139354,-1.0716885140885848,6
3281,nhdhr_{FE85533D-5FB3-4D74-8D10-82219E761BF7},422,157,3118872.73385136,1.7285380161933226,0.58006940870359,1.0442748160257713,4
3282,nhdhr_{4638EE59-9A1E-425C-8745-EBA1E968C61A},426,160,2233833.17135703,1.7786663982033275,0.6233880198340982,0.8412805982521449,4
3283,nhdhr_129970380,432,149,3904646.23542536,1.8397916178598734,0.4199309111510351,1.1809386093389154,4
3284,nhdhr_141031554,432,148,7382548.87159711,1.8419356092834251,0.40321863243893724,1.5683438941727812,4
3285,nhdhr_106571295,434,162,2863768.88808903,1.8708925779650558,0.6730980524337106,0.9923737318946235,4
