,site_id,rmse,rmse_prev,rmse_improve,FType,FCode
1039,nhdhr_150436650,1.1211433409391702,1.3071660304012571,-0.1860226894620869,390,39004
1040,nhdhr_121859022,1.189222602795874,2.424266140499069,-1.235043537703195,390,39004
1041,nhdhr_155417371,0.7871942730885492,1.1504392270335901,-0.36324495394504097,390,39004
1042,nhdhr_83977413,0.5869666264748893,2.9292398431433893,-2.3422732166685,390,39004
1043,nhdhr_73026513,1.5434186762985598,1.3531373924589944,0.19028128383956533,390,39004
1044,nhdhr_69886408,2.085959399235733,2.007378758145705,0.07858064109002783,390,39004
1045,nhdhr_69884936,1.0213739008144247,1.3509286255722943,-0.3295547247578696,390,39004
1046,nhdhr_69885142,1.007520052266651,1.2454872106459711,-0.23796715837932014,390,39004
1047,nhdhr_70336861,1.9939128979993215,2.2271232650054613,-0.23321036700613984,390,39004
1048,nhdhr_123147643,0.6743466248796236,1.6187519280705187,-0.9444053031908951,390,39004
1049,nhdhr_70333525,2.1959972666509175,1.9248099734790147,0.2711872931719028,390,39004
1050,nhdhr_70335293,1.4875892641127149,1.161547080191746,0.32604218392096884,390,39004
1051,nhdhr_123397023,0.9131257555588207,1.4619179474600263,-0.5487921919012057,390,39004
1052,nhdhr_70331689,1.4782056006366493,1.5301353154674608,-0.051929714830811546,390,39004
1053,nhdhr_{1632D9E4-C39B-4D0F-855C-8746A6E8B419},3.239558242573633,4.189553435962273,-0.9499951933886397,390,39004
1054,nhdhr_ba4a7f96-5bf5-419a-9353-92c6b44fc9b3,0.8316154479980469,0.8383331298828125,-0.006717681884765625,390,39000
1055,nhdhr_{A030EAA7-02E2-4C6C-A12E-44FA161D5447},2.0680901695029292,1.1106145083696144,0.9574756611333148,390,39004
1056,nhdhr_75474669,0.6318587147426615,0.8393429493855219,-0.20748423464286037,390,39004
1057,nhdhr_75475739,1.611594113481772,2.261355314056648,-0.6497612005748759,390,39004
